Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Currency,Region,Free_Tier_Flag,Tag_Owner,Tag_Env,Resource_ID,Ticket_ID,Ticket_Text,Severity,Incident_ID,Price_Version,Pricing_Type,Purchase_Type,Department,Project,SLA_Event,Log_Skew_Seconds,FX_Rate
U432, acct003 ,2026-07-29 05:19:00,Storage,db_gp_2,490.93,seconds,₹269.12,USD,US East 1,False,alice,prod,R5553,T-135,Customer phone 8200275175 reported outage,MEDIUM,I-84,v2,spot,on-demand,Sales,Project-A,OUTAGE,17.0,83
U433,acct-001,2026/03/10 25:05,Storage,DB-GP-2,378.86,hours,$632.62,EUR,US East 1,True,david,prod,resource-2065,T-63,Customer phone 7966400075 reported outage,HIGH,,v3,spot,spot,,Project-A,NONE,21.0,90
U434,acct001,2026/03/10 25:05,Database,db_gp_2,213.46,minutes,$243.52,INR,ap south 1,True,charlie,dev,R5555,T-185,User email john@example.com cannot login,,I-55,,spot,reserved,Sales,Project-A,OUTAGE,,1
U435,acct001,2026-11-28T12:23:00+05:30,Networking,VM-STD-4,386.21,minutes,$507.03,INR,eu-west-1,False,,dev,resource-8963,T-108,Customer reported latency issue,HIGH,I-60,v2,reserved,on-demand,Engineering,Project-B,OUTAGE,96.0,1
U436, acct003 ,2026/03/10 25:05,Storage,vm_std_4,101.35,minutes,$182.93,EUR,us-east-1,True,bob,test,R8553,T-153,User email john@example.com cannot login,HIGH,,v1,reserved,spot,,Project-C,DEGRADED,,90
U437,ACCT-002,2026/11/30 06:20,Database,vm_std_4,216.77,hours,₹326.2,INR,ap south 1,True,david,test,resource-1082,T-131,Customer phone 8890131693 reported outage,LOW,,,spot,reserved,Sales,Project-C,DEGRADED,,1
U438, acct003 ,2026-07-04 16:36:00,Compute,VM-STD-4,473.93,seconds,310.59,EUR,US East 1,False,,prod,R4466,T-124,Customer reported latency issue,,,v2,reserved,spot,Finance,Project-C,OUTAGE,,90
U439, acct003 ,2026-05-13 22:15:00,Database,VM-STD-4,456.5,seconds,$384.26,USD,ap south 1,False,,,resource-3348,T-186,Customer phone 7110476526 reported outage,,I-50,v3,reserved,on-demand,Engineering,,DEGRADED,106.0,83
U440,acct001,2026/03/10 25:05,Database,db_gp_2,397.96,seconds,553.64,EUR,us-east-1,True,alice,test,R9032,T-199,User email john@example.com cannot login,MEDIUM,,v2,spot,spot,Engineering,Project-B,DEGRADED,,90
U441,acct001,2026-08-29T07:07:00+09:00,Storage,VM-STD-4,99.33,seconds,45.82,USD,us-east-1,True,charlie,,R9812,T-80,Customer reported latency issue,MEDIUM,I-50,v3,spot,spot,Sales,,NONE,119.0,83
U442,ACCT-002,2026-10-24T17:09:00+01:00,AI,VM-STD-4,9154.28,hours,$2037.91,USD,US East 1,True,david,test,resource-4412,T-187,Customer reported latency issue,LOW,,v3,reserved,reserved,Finance,,NONE,13.0,83
U443,ACCT-002,2026/03/10 25:05,Storage,DB-GP-2,322.86,hours,$213.71,INR,ap south 1,False,bob,prod,resource-1898,T-138,User email john@example.com cannot login,MEDIUM,,v3,reserved,on-demand,,,OUTAGE,,1
U444,acct-001,2026/03/10 25:05,Networking,VM-STD-4,197.15,hours,$194.42,INR,us-east-1,True,bob,test,resource-3277,T-54,Customer reported latency issue,HIGH,,v2,on-demand,reserved,Engineering,,OUTAGE,,1
U445, acct003 ,2026-01-08T02:47:00+09:00,Compute,VM-STD-4,481.53,hours,₹956.55,INR,ap south 1,False,,prod,resource-2638,T-63,Customer phone 8372758284 reported outage,HIGH,,,spot,on-demand,Finance,Project-A,DEGRADED,,1
U446,acct-001,2026/10/29 02:59,AI,VM-STD-4,282.02,seconds,₹140.39,EUR,ap south 1,True,david,,R2365,T-191,Customer reported latency issue,MEDIUM,,v2,on-demand,reserved,Finance,,DEGRADED,10.0,90
U447,ACCT-002,2026/03/10 25:05,Networking,vm_std_4,131.16,minutes,₹132.91,EUR,us-east-1,True,bob,test,resource-4048,T-34,Customer reported latency issue,,I-64,v2,on-demand,on-demand,Sales,,NONE,,90
U448,acct-001,2026/08/06 00:00,Compute,DB-GP-2,133.9,hours,$110.06,USD,ap south 1,True,david,,resource-4969,T-168,Customer reported latency issue,MEDIUM,I-49,v3,on-demand,spot,,Project-A,OUTAGE,80.0,83
U449,ACCT-002,2026-01-25T23:39:00+09:00,Networking,DB-GP-2,312.1,seconds,$572.44,EUR,eu-west-1,False,charlie,test,R1404,T-65,Customer phone 6161127266 reported outage,HIGH,,v3,spot,on-demand,Research,Project-B,OUTAGE,,90
U450,ACCT-002,2026-11-28T14:34:00+01:00,Networking,DB-GP-2,460.34,minutes,579.79,EUR,eu-west-1,False,,prod,resource-9225,T-61,User email john@example.com cannot login,MEDIUM,I-50,v2,spot,on-demand,Engineering,Project-A,OUTAGE,,90
U451, acct003 ,2026-09-02T11:28:00+01:00,Networking,DB-GP-2,285.3,seconds,$529.99,USD,eu-west-1,False,charlie,dev,R8743,T-43,Customer reported latency issue,LOW,I-98,v2,spot,reserved,,Project-B,OUTAGE,51.0,83
U452,acct-001,2026/08/03 16:48,AI,DB-GP-2,70.19,minutes,$110.69,INR,US East 1,True,charlie,test,resource-9003,T-63,User email john@example.com cannot login,,,v1,on-demand,on-demand,Research,,OUTAGE,86.0,1
U453, acct003 ,2026/03/10 25:05,Storage,vm_std_4,91.15,minutes,$121.38,EUR,us-east-1,True,,test,resource-4828,T-160,Customer phone 9159174172 reported outage,MEDIUM,,,on-demand,on-demand,Engineering,Project-C,NONE,,90
U454,acct-001,2026-07-03T13:22:00+05:30,Compute,DB-GP-2,348.6,minutes,₹498.13,USD,us-east-1,False,alice,,R9329,T-185,Customer reported latency issue,MEDIUM,I-15,v2,on-demand,spot,Research,Project-A,DEGRADED,45.0,83
U455,ACCT-002,2026/06/13 08:34,Database,DB-GP-2,446.08,hours,$802.83,EUR,eu-west-1,True,alice,test,resource-9266,T-39,User email john@example.com cannot login,,,v3,on-demand,reserved,Finance,,NONE,,90
U456,ACCT-002,2026/05/16 05:57,Compute,db_gp_2,313.55,minutes,$126.32,INR,ap south 1,True,david,dev,resource-6121,T-126,Customer phone 8921067176 reported outage,HIGH,,v2,spot,on-demand,Finance,Project-A,OUTAGE,55.0,1
U457,acct001,2026-12-11T22:39:00-04:00,Compute,DB-GP-2,280.65,seconds,₹156.49,INR,ap south 1,True,bob,prod,resource-6864,T-52,Customer phone 7211445755 reported outage,,I-81,v1,reserved,reserved,Research,,OUTAGE,67.0,1
U458,ACCT-002,2026/10/12 15:30,Networking,DB-GP-2,271.73,seconds,$374.2,USD,us-east-1,True,charlie,dev,resource-4475,T-83,User email john@example.com cannot login,HIGH,I-67,v3,reserved,on-demand,Research,Project-C,NONE,,83
U459,acct001,2026-11-27T02:39:00+05:30,Storage,db_gp_2,266.35,seconds,$497.65,EUR,ap south 1,True,bob,dev,resource-3233,T-175,User email john@example.com cannot login,MEDIUM,,v3,reserved,spot,Research,Project-B,DEGRADED,,90
U460,acct-001,2026/04/27 10:35,Database,vm_std_4,374.89,minutes,$608.7,USD,us-east-1,False,david,test,resource-1694,T-120,Customer phone 6816867414 reported outage,HIGH,,,reserved,on-demand,Research,,NONE,82.0,83
U461, acct003 ,2026/08/15 19:00,Storage,vm_std_4,147.73,seconds,₹235.4,USD,US East 1,True,bob,test,resource-2609,T-144,Customer phone 9582903283 reported outage,,,v3,spot,reserved,Finance,Project-A,OUTAGE,,83
U462,acct-001,2026/09/08 17:24,Networking,vm_std_4,265.0,minutes,₹391.35,INR,us-east-1,True,bob,,R4549,T-137,User email john@example.com cannot login,MEDIUM,,v3,spot,on-demand,Finance,Project-C,DEGRADED,,1
U463,acct-001,2026/03/10 25:05,Compute,DB-GP-2,56.65,hours,71.68,USD,eu-west-1,True,bob,dev,resource-3691,T-194,User email john@example.com cannot login,MEDIUM,I-62,v1,spot,reserved,Sales,Project-C,OUTAGE,60.0,83
U464,acct-001,2026-03-24T12:38:00+00:00,Networking,vm_std_4,392.41,minutes,$638.79,INR,ap south 1,True,bob,,R2034,T-137,User email john@example.com cannot login,,I-91,v3,reserved,on-demand,Sales,Project-B,NONE,23.0,1
U465, acct003 ,2026/07/24 00:14,Storage,DB-GP-2,389.34,seconds,₹261.08,INR,eu-west-1,False,charlie,,resource-6508,T-80,User email john@example.com cannot login,LOW,I-59,v1,reserved,on-demand,Research,Project-C,NONE,110.0,1
U466,acct001,2026-04-08T15:24:00+01:00,Networking,VM-STD-4,95.17,minutes,$173.57,USD,ap south 1,False,alice,test,R5283,T-75,Customer phone 7574008706 reported outage,LOW,I-80,,reserved,spot,Sales,,OUTAGE,,83
U467,ACCT-002,2026-09-29T16:43:00+01:00,Networking,db_gp_2,347.35,seconds,$78.44,USD,US East 1,True,,dev,resource-9518,T-141,Customer reported latency issue,LOW,I-13,v1,on-demand,on-demand,,Project-A,DEGRADED,,83
U468, acct003 ,2026-03-03T23:18:00+09:00,Storage,db_gp_2,427.63,hours,191.65,EUR,us-east-1,True,,dev,resource-3597,T-61,Customer phone 8918939192 reported outage,HIGH,I-42,v3,reserved,reserved,Finance,Project-C,NONE,75.0,90
U469, acct003 ,2026-03-07T07:33:00-04:00,AI,db_gp_2,54.88,minutes,$34.38,INR,ap south 1,False,,test,resource-2970,T-184,Customer phone 6940113546 reported outage,,I-66,v3,reserved,reserved,Research,Project-B,NONE,20.0,1
U470, acct003 ,2026/06/10 12:00,AI,DB-GP-2,444.2,seconds,₹255.27,EUR,eu-west-1,True,alice,,R6986,T-60,User email john@example.com cannot login,,I-61,v1,reserved,on-demand,Research,,DEGRADED,,90
U471, acct003 ,2026/03/10 25:05,Storage,VM-STD-4,23.7,seconds,$6.25,INR,eu-west-1,True,,dev,R7893,T-96,User email john@example.com cannot login,LOW,,v3,on-demand,on-demand,Research,Project-B,OUTAGE,,1
U472,ACCT-002,2026/03/10 25:05,Storage,DB-GP-2,471.33,seconds,₹548.48,EUR,ap south 1,False,bob,prod,R4767,T-165,Customer reported latency issue,MEDIUM,I-19,,spot,spot,Research,Project-C,DEGRADED,18.0,90
U473,acct-001,2026-06-18T19:09:00+01:00,Networking,db_gp_2,113.19,hours,104.32,EUR,ap south 1,False,bob,test,R5208,T-3,Customer reported latency issue,,I-39,v1,on-demand,reserved,Finance,Project-C,NONE,7.0,90
U474,ACCT-002,2026/03/10 25:05,Compute,vm_std_4,258.95,seconds,273.13,INR,us-east-1,True,charlie,dev,resource-1961,T-145,Customer reported latency issue,MEDIUM,,v2,spot,on-demand,,Project-A,NONE,22.0,1
U475, acct003 ,2026-01-05T06:40:00+00:00,Networking,db_gp_2,3191.21,hours,4029.3,EUR,ap south 1,True,bob,prod,resource-4518,T-57,User email john@example.com cannot login,,,v1,reserved,spot,Finance,Project-B,DEGRADED,8.0,90
U476,ACCT-002,2026-02-25T05:05:00+01:00,Networking,VM-STD-4,144.29,seconds,$193.43,INR,US East 1,True,david,,R2832,T-94,Customer phone 6583208531 reported outage,HIGH,I-15,v3,on-demand,reserved,Finance,,OUTAGE,20.0,1
U477,acct-001,2026/03/10 25:05,Storage,vm_std_4,132.03,seconds,₹186.18,INR,us-east-1,True,david,dev,R8262,T-101,Customer reported latency issue,MEDIUM,,v1,reserved,spot,,,NONE,48.0,1
U478,acct001,2026-06-04 16:21:00,Compute,VM-STD-4,240.34,minutes,₹301.91,USD,US East 1,False,bob,dev,resource-6392,T-129,Customer phone 8196399891 reported outage,MEDIUM,I-16,v1,spot,on-demand,,Project-B,NONE,,83
U479,acct-001,2026/03/10 25:05,Compute,VM-STD-4,307.66,hours,$410.64,INR,US East 1,False,david,test,R2856,T-45,User email john@example.com cannot login,MEDIUM,,v1,spot,reserved,,,DEGRADED,95.0,1
U480,acct-001,2026-05-30T21:01:00+05:30,Compute,db_gp_2,180.65,hours,71.87,INR,us-east-1,True,bob,dev,R8413,T-8,Customer phone 7884339355 reported outage,LOW,I-11,v1,reserved,reserved,,Project-C,OUTAGE,,1
U481,ACCT-002,2026/03/10 25:05,Networking,vm_std_4,216.93,minutes,₹192.64,EUR,US East 1,True,bob,,resource-8148,T-47,Customer phone 8365101910 reported outage,HIGH,,v3,reserved,on-demand,Finance,Project-A,DEGRADED,48.0,90
U482,acct-001,2026-11-08T15:32:00+09:00,Database,vm_std_4,454.28,hours,₹96.23,INR,us-east-1,True,charlie,prod,R7013,T-129,Customer phone 8963203841 reported outage,LOW,I-51,v2,spot,reserved,,Project-B,NONE,23.0,1
U483,ACCT-002,2026/03/10 25:05,Networking,db_gp_2,328.46,minutes,₹118.81,INR,ap south 1,False,,test,resource-7821,T-11,Customer phone 6227437144 reported outage,MEDIUM,I-52,v2,reserved,on-demand,Engineering,Project-A,NONE,35.0,1
U484,acct001,2026/07/31 20:19,AI,vm_std_4,230.87,hours,$140.63,EUR,ap south 1,True,alice,dev,R8562,T-168,User email john@example.com cannot login,,I-61,v2,on-demand,on-demand,,Project-C,NONE,4.0,90
U485,acct001,2026/03/10 25:05,Database,VM-STD-4,236.26,minutes,$150.87,USD,US East 1,True,charlie,,R7942,T-184,Customer phone 8149173026 reported outage,,,v1,spot,spot,Research,Project-C,OUTAGE,86.0,83
U486,acct001,2026-09-18T09:44:00+00:00,AI,vm_std_4,494.71,hours,658.11,USD,us-east-1,True,charlie,dev,resource-3675,T-95,User email john@example.com cannot login,LOW,I-65,v2,on-demand,reserved,Sales,,DEGRADED,78.0,83
U487,ACCT-002,2026-07-13T00:31:00+00:00,Compute,vm_std_4,349.88,hours,271.38,USD,us-east-1,False,alice,test,resource-2489,T-30,Customer phone 6076215547 reported outage,HIGH,,v2,reserved,reserved,,Project-C,OUTAGE,,83
U488,ACCT-002,2026/09/21 08:11,Compute,VM-STD-4,95.09,hours,114.86,EUR,ap south 1,True,,dev,resource-9434,T-39,Customer phone 7676975976 reported outage,LOW,,,spot,on-demand,Sales,Project-A,NONE,45.0,90
U489,acct-001,2026/06/02 10:44,AI,vm_std_4,348.8,minutes,$141.84,EUR,eu-west-1,False,alice,dev,R3863,T-10,Customer reported latency issue,LOW,I-42,v3,spot,reserved,Sales,Project-B,DEGRADED,,90
U490,acct001,2026/10/11 04:52,Database,DB-GP-2,333.72,seconds,456.76,INR,ap south 1,True,alice,dev,resource-1763,T-41,Customer reported latency issue,HIGH,I-78,v1,reserved,reserved,Engineering,Project-A,OUTAGE,115.0,1
U491,acct-001,2026-06-01T09:10:00-04:00,Networking,VM-STD-4,211.55,hours,287.0,EUR,us-east-1,False,charlie,,R2807,T-33,User email john@example.com cannot login,LOW,,v3,reserved,reserved,,,NONE,,90
U492,acct001,2026/11/30 13:36,Storage,db_gp_2,421.74,minutes,$107.13,USD,ap south 1,True,,dev,resource-7263,T-34,Customer phone 9983043110 reported outage,MEDIUM,,,spot,reserved,Sales,Project-A,DEGRADED,46.0,83
U493,acct001,2026/07/08 12:35,Networking,DB-GP-2,181.15,seconds,$81.77,EUR,US East 1,False,david,dev,R9277,T-93,User email john@example.com cannot login,,I-44,v2,on-demand,reserved,Research,Project-A,NONE,,90
U494,acct-001,2026/03/10 25:05,Database,VM-STD-4,554.32,seconds,$258.64,EUR,ap south 1,False,bob,test,R2277,T-71,User email john@example.com cannot login,,I-23,v3,on-demand,spot,Engineering,Project-B,NONE,80.0,90
U495,acct001,2026-10-03 10:29:00,Networking,vm_std_4,122.34,hours,$229.54,EUR,ap south 1,True,bob,,resource-1944,T-14,Customer phone 8025003822 reported outage,HIGH,,v2,on-demand,reserved,Sales,,NONE,,90
U496, acct003 ,2026-11-07T02:02:00+01:00,AI,DB-GP-2,222.23,hours,442.59,EUR,US East 1,True,charlie,,resource-8751,T-184,Customer phone 8283028604 reported outage,MEDIUM,I-59,v3,reserved,reserved,Engineering,,NONE,,90
U497, acct003 ,2026-05-24T00:41:00+01:00,AI,DB-GP-2,457.0,seconds,$733.12,USD,eu-west-1,False,david,dev,R1305,T-91,Customer reported latency issue,LOW,,v1,reserved,on-demand,Sales,Project-B,OUTAGE,38.0,83
U498,acct001,2026/03/10 25:05,Compute,DB-GP-2,92.41,seconds,69.79,USD,US East 1,True,alice,dev,resource-4090,T-31,Customer phone 7437126750 reported outage,,I-28,v1,on-demand,reserved,,Project-A,OUTAGE,,83
U499,ACCT-002,2026/03/10 25:05,Database,DB-GP-2,67.65,hours,₹21.25,USD,ap south 1,False,charlie,test,resource-5489,T-141,Customer reported latency issue,LOW,,v2,reserved,spot,Sales,Project-B,OUTAGE,,83
U500, acct003 ,2026/08/03 09:32,AI,DB-GP-2,92.06,hours,₹131.74,EUR,ap south 1,True,alice,test,resource-3938,T-134,User email john@example.com cannot login,HIGH,,v2,reserved,spot,Finance,,NONE,,90
U501,acct001,2026-10-01 15:21:00,Storage,db_gp_2,339.06,hours,$100.41,EUR,US East 1,True,david,dev,R4167,T-175,Customer phone 7641920174 reported outage,HIGH,I-13,v1,on-demand,reserved,,,OUTAGE,29.0,90
U502, acct003 ,2026/03/10 25:05,Networking,vm_std_4,490.49,hours,$301.79,EUR,eu-west-1,False,david,dev,R5076,T-56,User email john@example.com cannot login,MEDIUM,,v2,reserved,on-demand,Sales,,NONE,,90
U503,ACCT-002,2026/03/10 25:05,Compute,vm_std_4,86.64,hours,$130.0,INR,US East 1,True,bob,test,resource-3994,T-156,Customer reported latency issue,HIGH,,,on-demand,reserved,Sales,Project-A,NONE,,1
U504, acct003 ,2026-03-06 18:52:00,Compute,vm_std_4,482.86,minutes,$125.39,INR,ap south 1,True,,test,resource-9232,T-54,User email john@example.com cannot login,MEDIUM,I-56,,on-demand,reserved,Research,Project-B,OUTAGE,,1
U505,acct-001,2026-07-17T11:12:00-04:00,Networking,db_gp_2,328.64,seconds,$495.1,EUR,US East 1,False,alice,dev,R5241,T-19,Customer phone 9528155519 reported outage,MEDIUM,I-86,v2,reserved,on-demand,Research,Project-B,NONE,53.0,90
U506,ACCT-002,2026-05-24T00:16:00+01:00,Storage,db_gp_2,60.15,hours,₹89.92,USD,us-east-1,True,david,test,resource-1899,T-55,Customer phone 8385221932 reported outage,MEDIUM,,v3,on-demand,on-demand,Engineering,Project-C,OUTAGE,,83
U507,acct001,2026/03/10 25:05,AI,VM-STD-4,196.3,seconds,211.48,USD,us-east-1,False,bob,,R9468,T-98,Customer phone 8303678728 reported outage,HIGH,I-38,v2,reserved,on-demand,Finance,,NONE,90.0,83
U508,acct-001,2026-08-10T12:24:00+09:00,Storage,VM-STD-4,149.88,seconds,₹192.66,EUR,ap south 1,True,,test,resource-3119,T-175,User email john@example.com cannot login,HIGH,,,on-demand,on-demand,,Project-B,OUTAGE,,90
U509,acct-001,2026-04-07 22:28:00,Database,DB-GP-2,41.51,hours,$67.98,USD,us-east-1,False,charlie,dev,resource-4313,T-103,User email john@example.com cannot login,,,,spot,reserved,Finance,Project-A,NONE,54.0,83
U510, acct003 ,2026/03/10 25:05,Storage,vm_std_4,460.0,hours,$453.01,USD,us-east-1,True,david,dev,R9824,T-143,Customer reported latency issue,HIGH,I-20,v1,reserved,on-demand,Research,Project-A,DEGRADED,13.0,83
U511, acct003 ,2026/03/10 25:05,AI,VM-STD-4,338.47,hours,₹527.18,EUR,us-east-1,False,charlie,test,resource-3951,T-121,Customer phone 9175412566 reported outage,HIGH,I-11,v3,reserved,spot,Research,Project-A,DEGRADED,,90
U512,acct-001,2026/03/10 25:05,Compute,vm_std_4,136.45,hours,$169.15,EUR,ap south 1,True,charlie,prod,resource-4600,T-149,Customer phone 9907452609 reported outage,HIGH,,v1,reserved,reserved,Engineering,Project-A,NONE,59.0,90
U513,acct-001,2026/03/10 25:05,Database,db_gp_2,192.71,seconds,$140.68,EUR,ap south 1,False,charlie,,R9859,T-90,Customer reported latency issue,LOW,,v3,on-demand,spot,Sales,,DEGRADED,61.0,90
U514, acct003 ,2026-11-12 15:01:00,Storage,db_gp_2,226.88,seconds,$208.86,INR,ap south 1,False,david,dev,resource-7602,T-111,User email john@example.com cannot login,HIGH,I-42,v3,reserved,spot,Sales,Project-A,DEGRADED,,1
U515,ACCT-002,2026-04-04 21:11:00,Storage,db_gp_2,257.46,seconds,289.63,INR,ap south 1,False,bob,dev,resource-5974,T-126,User email john@example.com cannot login,LOW,I-85,v1,spot,reserved,Sales,Project-A,DEGRADED,70.0,1
U516,acct001,2026/03/10 25:05,Compute,DB-GP-2,144.51,seconds,69.66,USD,US East 1,True,david,prod,resource-2744,T-166,Customer reported latency issue,LOW,I-3,v1,reserved,on-demand,Finance,Project-B,OUTAGE,,83
U517, acct003 ,2026/02/10 21:45,Storage,vm_std_4,374.46,minutes,$293.7,EUR,us-east-1,True,alice,,R6289,T-30,User email john@example.com cannot login,HIGH,I-79,,spot,spot,Engineering,,NONE,,90
U518,acct001,2026-02-24T09:06:00+00:00,Compute,db_gp_2,461.8,hours,$322.35,USD,eu-west-1,False,charlie,dev,resource-6579,T-37,User email john@example.com cannot login,MEDIUM,,v2,spot,reserved,Finance,Project-A,NONE,,83
U519,ACCT-002,2026-11-23T23:29:00-04:00,Networking,VM-STD-4,24.28,minutes,₹5.63,USD,us-east-1,True,bob,test,resource-5571,T-198,Customer reported latency issue,MEDIUM,I-47,,on-demand,spot,Research,Project-A,OUTAGE,101.0,83
U520,ACCT-002,2026-08-05 14:27:00,Database,db_gp_2,78.35,seconds,$99.64,INR,us-east-1,False,alice,,resource-2198,T-73,User email john@example.com cannot login,LOW,I-29,v1,reserved,spot,Finance,Project-A,OUTAGE,29.0,1
U521, acct003 ,2026/03/05 20:35,Database,vm_std_4,177.01,minutes,₹257.03,INR,ap south 1,False,alice,,resource-2963,T-26,Customer reported latency issue,HIGH,I-74,,spot,on-demand,,,OUTAGE,,1
U522,acct001,2026-08-13 02:25:00,Networking,DB-GP-2,432.14,minutes,₹760.45,USD,eu-west-1,True,charlie,test,R9024,T-79,Customer phone 7531136159 reported outage,,,v2,on-demand,reserved,Research,Project-C,OUTAGE,,83
U523,ACCT-002,2026-01-24T04:53:00+09:00,Database,vm_std_4,269.52,hours,$420.61,EUR,US East 1,True,,prod,R5079,T-171,Customer reported latency issue,HIGH,,,reserved,on-demand,Finance,Project-A,DEGRADED,87.0,90
U524,acct-001,2026-09-19 08:47:00,Networking,vm_std_4,251.87,hours,₹118.37,USD,ap south 1,True,charlie,test,resource-6906,T-161,Customer reported latency issue,MEDIUM,,v2,spot,on-demand,Research,Project-B,DEGRADED,19.0,83
U525,acct001,2026/03/10 25:05,Storage,DB-GP-2,447.29,hours,733.03,INR,us-east-1,False,bob,prod,resource-9912,T-143,Customer reported latency issue,HIGH,I-64,v3,reserved,on-demand,Engineering,Project-B,NONE,,1
U526,acct001,2026-07-23T13:18:00-04:00,Database,DB-GP-2,313.49,minutes,$129.85,USD,us-east-1,False,alice,dev,resource-8275,T-51,Customer phone 8669550468 reported outage,LOW,,v2,spot,on-demand,Finance,Project-B,DEGRADED,109.0,83
U527,acct-001,2026/03/10 25:05,Networking,VM-STD-4,98.25,minutes,₹25.04,USD,us-east-1,False,david,,R4476,T-33,User email john@example.com cannot login,LOW,,,on-demand,reserved,Finance,Project-A,DEGRADED,26.0,83
U528,acct001,2026-03-27 13:16:00,AI,DB-GP-2,30.89,seconds,₹23.52,EUR,us-east-1,True,bob,test,resource-9593,T-190,User email john@example.com cannot login,HIGH,I-21,v3,on-demand,on-demand,Research,Project-A,OUTAGE,,90
U529,ACCT-002,2026/07/31 05:49,Storage,DB-GP-2,1381.85,hours,₹2088.4,EUR,US East 1,True,bob,test,resource-2924,T-170,Customer reported latency issue,MEDIUM,,,reserved,spot,,Project-A,OUTAGE,,90
U530,ACCT-002,2026/10/09 04:17,Networking,vm_std_4,468.52,minutes,542.46,EUR,US East 1,True,david,test,resource-2477,T-39,Customer phone 7996452466 reported outage,MEDIUM,,,reserved,on-demand,,Project-C,NONE,,90
U531, acct003 ,2026/03/10 25:05,Networking,vm_std_4,291.91,seconds,534.28,EUR,US East 1,False,alice,dev,R6132,T-159,Customer reported latency issue,,I-51,v3,spot,on-demand,Sales,Project-C,OUTAGE,51.0,90
