Usage_ID,Account,TS,Service,SKU,Usage,Unit,Cost,Currency,Region,Free_Tier_Flag,Tag_Owner,Tag_Env,Resource_ID,Ticket_ID,Ticket_Text,Severity,Incident_ID,Price_Version_x,Pricing_Type,Purchase_Type,Department,Project,SLA_Event,Log_Skew_Seconds,FX_Rate,Usage_seconds,Duplicate_Flag,Spike_Flag,Resource_ID_Valid,Resource_Type,Incident_Linked,Price_Version_y,Effective_Date,Unit_Price,Cost_INR,Idle_Resource,Cost_Allocation_Valid
U0,ACCT-001,2026-10-01 02:17:57,AI,VM-STD-4,135.49,seconds,0.0,INR,us-east-1,True,alice,unknown,R-4704,T-161,Customer reported latency issue,MEDIUM,I-32,v3,on-demand,spot,Sales,Project-A,NONE,3.0,1,135.49,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,True,True
U9997,ACCT-001,2026-11-21 14:51:00,AI,VM-STD-4,336.97,hours,553.9,INR,us-east-1,False,alice,test,R-1652,T-119,User email [MASKED_EMAIL] cannot login,LOW,I-62,v3,reserved,spot,Sales,Project-B,OUTAGE,0.0,1,1213092.0,False,False,True,VM,True,v2,2025-01-01,0.15,553.9,False,True
U9959,ACCT-002,2026-08-18 07:59:00,Storage,DB-GP-2,303.95,seconds,389.71,EUR,ap-south-1,False,charlie,unknown,R-8531,T-133,Customer reported latency issue,LOW,I-53,v2,reserved,on-demand,Sales,Project-C,NONE,0.0,90,303.95,False,False,True,DB,True,v2,2025-01-01,0.25,35073.9,True,True
U9957,ACCT-002,2026-02-18 02:26:00,Database,DB-GP-2,128.24,hours,0.0,EUR,us-east-1,True,david,dev,R-2706,T-175,Customer reported latency issue,LOW,I-22,,reserved,reserved,Sales,Project-A,OUTAGE,0.0,90,461664.00000000006,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U9,ACCT-001,2026-01-01 22:55:00,AI,VM-STD-4,464.91,minutes,352.5,EUR,eu-west-1,False,charlie,test,R-5999,T-140,User email [MASKED_EMAIL] cannot login,LOW,NONE,,spot,on-demand,unknown,Project-A,DEGRADED,0.0,90,27894.600000000002,False,False,True,VM,False,v2,2025-01-01,0.15,31725.0,False,False
U9951,ACCT-001,2026-06-14 19:13:23,Networking,DB-GP-2,433.98,seconds,0.0,USD,us-east-1,True,alice,prod,R-8084,T-12,Customer phone [MASKED_PHONE] reported outage,HIGH,NONE,v3,reserved,reserved,Research,Project-A,DEGRADED,97.0,83,433.98,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,True,True
U9916,ACCT-003,2026-02-10 08:36:00,Storage,DB-GP-2,324.15,hours,0.0,USD,eu-west-1,True,charlie,test,R-4237,T-87,Customer phone [MASKED_PHONE] reported outage,LOW,I-35,v3,on-demand,on-demand,Engineering,unknown,NONE,0.0,83,1166940.0,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U23,ACCT-002,2026-10-15 17:03:37,Storage,VM-STD-4,62.37,minutes,107.05,USD,us-east-1,False,unknown,test,R-9587,T-189,User email [MASKED_EMAIL] cannot login,LOW,I-41,v2,on-demand,spot,Sales,Project-B,OUTAGE,23.0,83,3742.2,False,False,True,VM,True,v2,2025-01-01,0.15,8885.15,False,True
U9917,ACCT-001,2026-07-03 03:54:00,Storage,DB-GP-2,77.78,seconds,50.64,USD,us-east-1,False,unknown,test,R-7832,T-143,Customer phone [MASKED_PHONE] reported outage,HIGH,NONE,v1,reserved,on-demand,Research,unknown,DEGRADED,0.0,83,77.78,False,False,True,DB,False,v2,2025-01-01,0.25,4203.12,True,True
U9920,ACCT-001,2026-06-20 05:47:04,AI,DB-GP-2,104.56,seconds,50.57,USD,us-east-1,False,bob,unknown,R-3260,T-145,Customer reported latency issue,HIGH,NONE,,spot,reserved,unknown,Project-C,OUTAGE,56.0,83,104.56,False,False,True,DB,False,v2,2025-01-01,0.25,4197.31,True,False
U20,ACCT-001,2026-01-21 07:50:23,Storage,VM-STD-4,384.47,seconds,0.0,EUR,eu-west-1,True,david,test,R-7516,T-118,User email [MASKED_EMAIL] cannot login,LOW,NONE,v1,on-demand,reserved,Engineering,unknown,OUTAGE,37.0,90,384.47,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,True
U9924,ACCT-002,2026-02-19 01:40:56,AI,VM-STD-4,277.4,hours,0.0,USD,us-east-1,True,unknown,test,R-8692,T-118,Customer phone [MASKED_PHONE] reported outage,LOW,I-60,v3,spot,spot,Finance,Project-C,NONE,64.0,83,998639.9999999999,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U9928,ACCT-001,2026-07-28 01:05:00,AI,DB-GP-2,456.45,seconds,910.74,INR,ap-south-1,False,bob,dev,R-6180,T-108,Customer reported latency issue,LOW,I-26,,on-demand,reserved,Engineering,Project-C,OUTAGE,0.0,1,456.45,False,False,True,DB,True,v2,2025-01-01,0.25,910.74,True,True
U19,ACCT-003,2026-02-11 22:29:00,Database,VM-STD-4,195.03,seconds,0.0,INR,us-east-1,True,unknown,prod,R-4958,T-188,Customer reported latency issue,HIGH,NONE,v1,on-demand,spot,Sales,unknown,NONE,0.0,1,195.03,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,True
U26,ACCT-001,2026-04-08 10:38:58,Networking,DB-GP-2,426.46,hours,0.0,USD,eu-west-1,True,david,unknown,R-2624,T-177,User email [MASKED_EMAIL] cannot login,LOW,NONE,v2,on-demand,on-demand,unknown,unknown,OUTAGE,62.0,83,1535256.0,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,False
U9930,ACCT-001,2026-01-28 08:57:00,Compute,DB-GP-2,297.7,minutes,305.77,INR,us-east-1,False,bob,dev,R-7384,T-128,User email [MASKED_EMAIL] cannot login,MEDIUM,I-13,v3,reserved,on-demand,Sales,Project-A,NONE,0.0,1,17862.0,False,False,True,DB,True,v2,2025-01-01,0.25,305.77,False,True
U18,ACCT-001,2026-07-02 22:06:12,Database,DB-GP-2,9942.96,hours,0.0,USD,eu-west-1,True,unknown,unknown,R-7563,T-77,Customer reported latency issue,MEDIUM,NONE,v2,on-demand,spot,Finance,Project-C,NONE,48.0,83,35794656.0,False,True,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U9938,ACCT-001,2026-08-05 03:37:14,Database,VM-STD-4,287.84,seconds,0.0,USD,us-east-1,True,bob,test,R-3050,T-196,User email [MASKED_EMAIL] cannot login,LOW,I-58,v2,on-demand,on-demand,unknown,unknown,OUTAGE,46.0,83,287.84,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,True,False
U9939,ACCT-002,2026-10-17 19:43:58,Storage,VM-STD-4,21.28,hours,0.0,INR,us-east-1,True,david,prod,R-8372,T-1,User email [MASKED_EMAIL] cannot login,LOW,I-65,,on-demand,on-demand,Engineering,unknown,OUTAGE,62.0,1,76608.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U11,ACCT-002,2026-06-21 12:05:00,Compute,VM-STD-4,304.28,hours,253.08,USD,ap-south-1,False,unknown,unknown,R-2705,T-18,User email [MASKED_EMAIL] cannot login,LOW,NONE,v3,reserved,on-demand,Sales,Project-C,OUTAGE,0.0,83,1095408.0,False,False,True,VM,False,v2,2025-01-01,0.15,21005.64,False,True
U9945,ACCT-001,2026-02-08 12:18:12,Storage,DB-GP-2,396.15,seconds,0.0,EUR,ap-south-1,True,alice,dev,R-3564,T-3,User email [MASKED_EMAIL] cannot login,MEDIUM,I-62,v2,reserved,on-demand,unknown,Project-C,OUTAGE,108.0,90,396.15,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,False
U9948,ACCT-001,2026-05-17 21:09:00,Compute,VM-STD-4,421.21,seconds,710.32,INR,eu-west-1,False,charlie,prod,R-6485,T-171,User email [MASKED_EMAIL] cannot login,LOW,NONE,,reserved,reserved,Sales,Project-C,DEGRADED,0.0,1,421.21,False,False,True,VM,False,v2,2025-01-01,0.15,710.32,True,True
U10,ACCT-001,2026-06-21 12:05:00,Storage,VM-STD-4,347.13,seconds,458.69,INR,us-east-1,False,alice,dev,R-1394,T-33,User email [MASKED_EMAIL] cannot login,LOW,I-2,v1,on-demand,spot,Engineering,Project-B,NONE,0.0,1,347.13,False,False,True,VM,True,v2,2025-01-01,0.15,458.69,True,True
U9950,ACCT-002,2026-05-17 23:52:00,Storage,VM-STD-4,90.87,minutes,102.51,USD,eu-west-1,False,unknown,dev,R-8665,T-114,User email [MASKED_EMAIL] cannot login,LOW,I-85,v2,reserved,spot,Engineering,Project-C,NONE,0.0,83,5452.200000000001,False,False,True,VM,True,v2,2025-01-01,0.15,8508.33,False,True
U9934,ACCT-002,2026-07-10 03:37:02,Compute,VM-STD-4,287.16,minutes,0.0,INR,ap-south-1,True,bob,test,R-4170,T-45,User email [MASKED_EMAIL] cannot login,HIGH,I-5,v3,reserved,reserved,Engineering,unknown,NONE,118.0,1,17229.600000000002,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U9785,ACCT-003,2026-06-21 11:49:00,AI,VM-STD-4,249.13,seconds,492.41,INR,us-east-1,False,charlie,test,R-3213,T-144,Customer reported latency issue,HIGH,NONE,v3,on-demand,spot,Research,unknown,DEGRADED,0.0,1,249.13,False,False,True,VM,False,v2,2025-01-01,0.15,492.41,True,True
U9784,ACCT-001,2026-09-17 18:26:00,Networking,DB-GP-2,495.0,minutes,614.79,EUR,ap-south-1,False,unknown,dev,R-2036,T-134,Customer reported latency issue,MEDIUM,I-39,v1,spot,on-demand,Finance,Project-C,DEGRADED,0.0,90,29700.0,False,False,True,DB,True,v2,2025-01-01,0.25,55331.1,False,True
U94,ACCT-001,2026-04-29 22:53:00,Storage,DB-GP-2,53.13,minutes,0.0,EUR,us-east-1,True,bob,unknown,R-4824,T-137,Customer reported latency issue,HIGH,NONE,v1,reserved,on-demand,Sales,unknown,DEGRADED,0.0,90,3187.8,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U9647,ACCT-003,2026-04-16 23:12:43,Database,VM-STD-4,353.16,minutes,0.0,INR,ap-south-1,True,bob,unknown,R-2157,T-144,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v3,spot,reserved,unknown,unknown,OUTAGE,77.0,1,21189.600000000002,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,False
U186,ACCT-001,2026-08-06 16:13:29,AI,VM-STD-4,150.4,hours,42.89,INR,us-east-1,False,david,test,R-5663,T-155,User email [MASKED_EMAIL] cannot login,MEDIUM,NONE,v3,on-demand,reserved,Research,Project-B,OUTAGE,31.0,1,541440.0,False,False,True,VM,False,v2,2025-01-01,0.15,42.89,False,True
U9651,ACCT-003,2026-10-09 17:45:00,Database,VM-STD-4,377.48,seconds,281.71,EUR,ap-south-1,False,bob,dev,R-3025,T-30,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,,reserved,on-demand,unknown,Project-B,NONE,0.0,90,377.48,False,False,True,VM,False,v2,2025-01-01,0.15,25353.9,True,False
U9663,ACCT-001,2026-05-06 02:11:00,AI,VM-STD-4,320.41,seconds,156.44,USD,eu-west-1,False,bob,prod,R-1456,T-10,Customer reported latency issue,HIGH,I-54,v2,spot,reserved,Engineering,unknown,OUTAGE,0.0,83,320.41,False,False,True,VM,True,v2,2025-01-01,0.15,12984.52,True,True
U181,ACCT-003,2026-10-14 14:41:32,Networking,DB-GP-2,142.56,hours,0.0,INR,us-east-1,True,alice,test,R-5015,T-78,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v2,on-demand,spot,Research,Project-C,DEGRADED,88.0,1,513216.0,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U9664,ACCT-001,2026-07-02 23:11:33,Networking,DB-GP-2,295.82,hours,0.0,EUR,eu-west-1,True,alice,dev,R-9568,T-3,Customer reported latency issue,HIGH,I-59,v3,spot,on-demand,Sales,Project-B,DEGRADED,87.0,90,1064952.0,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U9671,ACCT-001,2026-11-11 10:51:00,Storage,VM-STD-4,272.97,hours,280.4,EUR,eu-west-1,False,unknown,prod,R-2570,T-159,Customer reported latency issue,LOW,I-16,,on-demand,spot,Engineering,unknown,NONE,60.0,90,982692.0000000001,False,False,True,VM,True,v2,2025-01-01,0.15,25236.0,False,True
U179,ACCT-002,2026-10-30 10:21:20,Storage,VM-STD-4,354.67,seconds,687.97,USD,us-east-1,False,charlie,unknown,R-7039,T-167,User email [MASKED_EMAIL] cannot login,MEDIUM,NONE,v1,reserved,reserved,Finance,Project-A,DEGRADED,40.0,83,354.67,False,False,True,VM,False,v2,2025-01-01,0.15,57101.51,True,True
U9674,ACCT-002,2026-02-15 01:51:28,Database,VM-STD-4,495.9,minutes,0.0,EUR,eu-west-1,True,alice,prod,R-6803,T-2,Customer phone [MASKED_PHONE] reported outage,HIGH,I-3,,on-demand,spot,Finance,Project-C,NONE,32.0,90,29754.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U9676,ACCT-001,2026-04-18 07:51:00,Compute,DB-GP-2,352.15,seconds,327.67,INR,ap-south-1,False,david,test,R-9233,T-166,User email [MASKED_EMAIL] cannot login,HIGH,NONE,,spot,spot,Finance,Project-A,NONE,0.0,1,352.15,False,False,True,DB,False,v2,2025-01-01,0.25,327.67,True,True
U178,ACCT-001,2026-11-29 11:25:00,Database,VM-STD-4,414.95,hours,0.0,EUR,us-east-1,True,unknown,test,R-2685,T-22,Customer reported latency issue,MEDIUM,I-24,v3,spot,reserved,Finance,Project-A,OUTAGE,0.0,90,1493820.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U9680,ACCT-001,2026-11-23 20:15:35,Compute,VM-STD-4,261.91,seconds,316.12,USD,eu-west-1,False,unknown,dev,R-2750,T-105,Customer phone [MASKED_PHONE] reported outage,MEDIUM,I-10,v1,on-demand,reserved,unknown,Project-A,NONE,25.0,83,261.91,False,False,True,VM,True,v2,2025-01-01,0.15,26237.96,True,False
U9682,ACCT-001,2026-05-31 17:48:03,AI,VM-STD-4,267.86,hours,0.0,USD,us-east-1,True,unknown,test,R-4605,T-159,User email [MASKED_EMAIL] cannot login,MEDIUM,NONE,v1,spot,on-demand,unknown,unknown,NONE,117.0,83,964296.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,False
U177,ACCT-002,2026-08-05 02:34:00,AI,VM-STD-4,214.76,hours,0.0,INR,ap-south-1,True,bob,test,R-6593,T-108,Customer reported latency issue,LOW,NONE,,on-demand,reserved,Engineering,Project-B,OUTAGE,0.0,1,773136.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U9683,ACCT-001,2026-03-30 07:40:00,Compute,DB-GP-2,111.46,minutes,0.0,INR,ap-south-1,True,alice,dev,R-3012,T-31,User email [MASKED_EMAIL] cannot login,LOW,NONE,,reserved,on-demand,unknown,unknown,NONE,0.0,1,6687.599999999999,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,False
U9687,ACCT-002,2026-11-30 01:21:00,Database,VM-STD-4,201.52,hours,225.53,EUR,us-east-1,False,charlie,test,R-8697,T-131,User email [MASKED_EMAIL] cannot login,LOW,NONE,v2,reserved,reserved,Research,Project-C,OUTAGE,0.0,90,725472.0,False,False,True,VM,False,v2,2025-01-01,0.15,20297.7,False,True
U160,ACCT-002,2026-05-27 09:30:00,AI,VM-STD-4,461.96,hours,0.0,USD,us-east-1,True,bob,prod,R-3937,T-19,User email [MASKED_EMAIL] cannot login,HIGH,I-3,,reserved,spot,unknown,Project-C,DEGRADED,0.0,83,1663056.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,False
U9643,ACCT-001,2026-11-28 15:57:00,Storage,VM-STD-4,59.01,hours,77.92,EUR,us-east-1,False,unknown,unknown,R-8109,T-57,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v2,on-demand,spot,Sales,Project-A,DEGRADED,0.0,90,212436.0,False,False,True,VM,False,v2,2025-01-01,0.15,7012.8,False,True
U188,ACCT-002,2026-03-03 22:28:20,Compute,VM-STD-4,159.75,seconds,0.0,USD,ap-south-1,True,bob,dev,R-3943,T-14,User email [MASKED_EMAIL] cannot login,HIGH,NONE,v2,on-demand,reserved,Finance,unknown,NONE,100.0,83,159.75,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,True,True
U9642,ACCT-001,2026-04-14 19:19:57,Compute,DB-GP-2,91.13,hours,166.44,USD,us-east-1,False,alice,test,R-5634,T-44,User email [MASKED_EMAIL] cannot login,LOW,I-35,v2,spot,spot,Finance,Project-A,DEGRADED,3.0,83,328068.0,False,False,True,DB,True,v2,2025-01-01,0.25,13814.52,False,True
U9640,ACCT-001,2026-02-07 22:56:00,Database,DB-GP-2,163.5,minutes,0.0,USD,eu-west-1,True,unknown,unknown,R-2681,T-14,Customer reported latency issue,HIGH,I-34,v3,reserved,spot,Sales,unknown,NONE,0.0,83,9810.0,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U9610,ACCT-001,2026-05-18 00:22:00,Compute,DB-GP-2,76.5,minutes,0.0,USD,ap-south-1,True,david,prod,R-1625,T-97,Customer reported latency issue,MEDIUM,I-72,,reserved,reserved,Engineering,Project-A,NONE,0.0,83,4590.0,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U9611,ACCT-002,2026-12-01 05:52:00,Networking,VM-STD-4,318.72,hours,101.19,USD,us-east-1,False,david,prod,R-3361,T-45,User email [MASKED_EMAIL] cannot login,LOW,NONE,v3,reserved,on-demand,Sales,Project-B,NONE,0.0,83,1147392.0,False,False,True,VM,False,v2,2025-01-01,0.15,8398.77,False,True
U209,ACCT-002,2026-08-19 01:50:00,Networking,VM-STD-4,468.14,seconds,685.21,USD,us-east-1,False,david,unknown,R-4258,T-9,Customer reported latency issue,HIGH,NONE,,reserved,reserved,Engineering,Project-A,DEGRADED,0.0,83,468.14,False,False,True,VM,False,v2,2025-01-01,0.15,56872.43,True,True
U9615,ACCT-001,2026-07-01 09:55:15,Storage,VM-STD-4,238.68,seconds,414.73,INR,eu-west-1,False,david,unknown,R-8568,T-125,User email [MASKED_EMAIL] cannot login,LOW,NONE,v2,on-demand,reserved,Engineering,unknown,DEGRADED,45.0,1,238.68,False,False,True,VM,False,v2,2025-01-01,0.15,414.73,True,True
U9618,ACCT-001,2026-06-03 18:15:01,AI,DB-GP-2,297.75,seconds,0.0,INR,us-east-1,True,unknown,unknown,R-1373,T-160,Customer reported latency issue,LOW,I-86,v3,spot,on-demand,Sales,unknown,OUTAGE,119.0,1,297.75,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
U207,ACCT-002,2026-10-13 19:44:16,Networking,DB-GP-2,308.99,minutes,394.21,USD,us-east-1,False,charlie,test,R-5820,T-194,Customer reported latency issue,LOW,I-43,v2,reserved,reserved,Research,Project-A,NONE,104.0,83,18539.4,False,False,True,DB,True,v2,2025-01-01,0.25,32719.43,False,True
U9620,ACCT-001,2026-09-11 23:43:00,Database,VM-STD-4,441.39,hours,0.0,INR,ap-south-1,True,alice,dev,R-3971,T-95,User email [MASKED_EMAIL] cannot login,MEDIUM,NONE,,reserved,on-demand,Sales,Project-C,DEGRADED,0.0,1,1589004.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U9621,ACCT-001,2026-11-15 19:47:59,AI,VM-STD-4,25.38,hours,0.0,USD,eu-west-1,True,bob,prod,R-4664,T-198,User email [MASKED_EMAIL] cannot login,LOW,NONE,,on-demand,on-demand,unknown,Project-C,OUTAGE,61.0,83,91368.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,False
U9688,ACCT-001,2026-05-24 04:10:00,AI,DB-GP-2,284.99,seconds,65.6,EUR,us-east-1,False,charlie,dev,R-9095,T-48,User email [MASKED_EMAIL] cannot login,MEDIUM,NONE,v2,spot,spot,Sales,unknown,NONE,0.0,90,284.99,False,False,True,DB,False,v2,2025-01-01,0.25,5904.0,True,True
U206,ACCT-002,2026-03-22 01:57:59,AI,VM-STD-4,242.31,seconds,341.58,INR,us-east-1,False,unknown,unknown,R-7961,T-96,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v2,reserved,reserved,Sales,Project-A,NONE,1.0,1,242.31,False,False,True,VM,False,v2,2025-01-01,0.15,341.58,True,True
U9634,ACCT-002,2026-10-14 14:06:00,AI,DB-GP-2,156.26,seconds,0.0,USD,ap-south-1,True,alice,prod,R-1004,T-114,Customer phone [MASKED_PHONE] reported outage,LOW,I-50,,spot,reserved,Engineering,Project-C,NONE,0.0,83,156.26,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,True,True
U204,ACCT-003,2026-07-06 02:08:50,Compute,DB-GP-2,36.23,minutes,0.0,EUR,us-east-1,True,charlie,unknown,R-7659,T-108,User email [MASKED_EMAIL] cannot login,HIGH,NONE,,on-demand,spot,Sales,Project-A,DEGRADED,10.0,90,2173.7999999999997,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,False,True
U9635,ACCT-001,2026-05-21 23:59:04,Compute,VM-STD-4,321.55,minutes,0.0,USD,us-east-1,True,charlie,dev,R-4196,T-144,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v1,reserved,spot,Research,Project-C,DEGRADED,56.0,83,19293.0,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U9636,ACCT-003,2026-08-25 01:49:00,Compute,VM-STD-4,163.49,minutes,319.95,INR,eu-west-1,False,david,prod,R-6855,T-181,User email [MASKED_EMAIL] cannot login,LOW,I-79,v3,reserved,spot,Sales,Project-B,NONE,0.0,1,9809.400000000001,False,False,True,VM,True,v2,2025-01-01,0.15,319.95,False,True
U197,ACCT-002,2026-01-18 01:05:38,Storage,DB-GP-2,409.22,seconds,122.13,USD,eu-west-1,False,david,test,R-9541,T-60,Customer reported latency issue,LOW,NONE,v2,reserved,spot,unknown,unknown,DEGRADED,22.0,83,409.22,False,False,True,DB,False,v2,2025-01-01,0.25,10136.79,True,False
U9638,ACCT-001,2026-02-04 21:39:39,AI,DB-GP-2,201.28,minutes,242.5,INR,eu-west-1,False,alice,test,R-7678,T-68,Customer phone [MASKED_PHONE] reported outage,HIGH,I-75,v1,spot,reserved,Research,Project-C,NONE,81.0,1,12076.8,False,False,True,DB,True,v2,2025-01-01,0.25,242.5,False,True
U9639,ACCT-001,2026-08-19 17:30:00,Storage,VM-STD-4,457.58,minutes,0.0,USD,eu-west-1,True,bob,dev,R-3583,T-161,Customer reported latency issue,HIGH,NONE,,spot,reserved,Finance,Project-A,OUTAGE,0.0,83,27454.8,False,False,True,VM,False,v2,2025-01-01,0.15,0.0,False,True
U192,ACCT-002,2026-06-19 06:28:00,Storage,VM-STD-4,477.69,seconds,142.68,INR,us-east-1,False,unknown,dev,R-2367,T-189,Customer phone [MASKED_PHONE] reported outage,MEDIUM,I-90,,spot,on-demand,Engineering,Project-A,NONE,0.0,1,477.69,False,False,True,VM,True,v2,2025-01-01,0.15,142.68,True,True
U9633,ACCT-001,2026-05-23 14:51:00,Storage,DB-GP-2,402.78,seconds,0.0,USD,eu-west-1,True,unknown,test,R-9089,T-128,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v3,spot,on-demand,unknown,Project-B,DEGRADED,0.0,83,402.78,False,False,True,DB,False,v2,2025-01-01,0.25,0.0,True,False
U9698,ACCT-003,2026-02-03 18:46:09,Compute,DB-GP-2,229.26,hours,0.0,EUR,ap-south-1,True,charlie,dev,R-6950,T-5,User email [MASKED_EMAIL] cannot login,LOW,I-53,,spot,spot,Engineering,Project-C,OUTAGE,111.0,90,825336.0,False,False,True,DB,True,v2,2025-01-01,0.25,0.0,False,True
U143,ACCT-003,2026-09-10 19:43:40,AI,VM-STD-4,273.69,seconds,395.28,USD,us-east-1,False,david,test,R-5178,T-90,Customer phone [MASKED_PHONE] reported outage,LOW,I-72,,reserved,spot,unknown,Project-B,NONE,80.0,83,273.69,False,False,True,VM,True,v2,2025-01-01,0.15,32808.24,True,False
U9702,ACCT-002,2026-05-11 04:00:00,Database,VM-STD-4,243.14,seconds,399.87,EUR,us-east-1,False,alice,test,R-5993,T-55,Customer phone [MASKED_PHONE] reported outage,HIGH,NONE,,spot,reserved,Research,unknown,DEGRADED,0.0,90,243.14,False,False,True,VM,False,v2,2025-01-01,0.15,35988.3,True,True
U125,ACCT-002,2026-05-15 17:51:00,Compute,DB-GP-2,288.83,minutes,365.65,INR,us-east-1,False,alice,dev,R-5032,T-99,User email [MASKED_EMAIL] cannot login,MEDIUM,NONE,v1,spot,on-demand,Engineering,unknown,NONE,0.0,1,17329.8,False,False,True,DB,False,v2,2025-01-01,0.25,365.65,False,True
U9749,ACCT-001,2026-06-14 04:13:00,Networking,VM-STD-4,225.73,hours,0.0,EUR,us-east-1,True,david,unknown,R-4614,T-161,User email [MASKED_EMAIL] cannot login,HIGH,I-78,v2,reserved,spot,Finance,Project-A,DEGRADED,0.0,90,812628.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
U9756,ACCT-001,2026-04-26 15:46:00,Networking,DB-GP-2,160.83,minutes,43.88,INR,eu-west-1,False,alice,test,R-1384,T-50,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v1,on-demand,on-demand,Engineering,Project-A,NONE,0.0,1,9649.800000000001,False,False,True,DB,False,v2,2025-01-01,0.25,43.88,False,True
U122,ACCT-003,2026-06-15 21:37:00,Compute,DB-GP-2,309.9,hours,148.13,USD,eu-west-1,False,david,unknown,R-5312,T-63,Customer phone [MASKED_PHONE] reported outage,LOW,NONE,v1,on-demand,spot,Engineering,Project-A,DEGRADED,0.0,83,1115640.0,False,False,True,DB,False,v2,2025-01-01,0.25,12294.79,False,True
U9757,ACCT-001,2026-03-08 16:46:59,AI,VM-STD-4,48.27,seconds,0.0,EUR,ap-south-1,True,alice,unknown,R-6708,T-93,Customer reported latency issue,LOW,I-1,v2,reserved,spot,Engineering,Project-C,DEGRADED,61.0,90,48.27,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,True,True
U9759,ACCT-001,2026-01-29 20:43:00,Networking,VM-STD-4,207.15,hours,165.09,USD,ap-south-1,False,unknown,dev,R-6839,T-192,Customer phone [MASKED_PHONE] reported outage,LOW,I-37,,reserved,on-demand,unknown,Project-A,NONE,0.0,83,745740.0,False,False,True,VM,True,v2,2025-01-01,0.15,13702.47,False,False
U121,ACCT-001,2026-04-23 14:52:00,Storage,VM-STD-4,170.15,hours,147.88,EUR,ap-south-1,False,david,dev,R-4832,T-21,Customer phone [MASKED_PHONE] reported outage,HIGH,NONE,v3,on-demand,spot,Engineering,Project-C,NONE,0.0,90,612540.0,False,False,True,VM,False,v2,2025-01-01,0.15,13309.2,False,True
U9762,ACCT-001,2026-02-12 18:28:00,Database,VM-STD-4,3.69,hours,0.0,USD,ap-south-1,True,david,prod,R-3731,T-144,Customer reported latency issue,LOW,I-31,v1,on-demand,spot,Finance,Project-B,NONE,0.0,83,13284.0,False,False,True,VM,True,v2,2025-01-01,0.15,0.0,False,True
